Auction Date,Branch Name,Stock Number,Year,Make,Model,Series Name,Current Bid,Title/Sale Document,Public,Primary Damage,Secondary Damage,Loss Type,New Inventory Time,Timed Auction,Vehicle Type,Vehicle Subtype,Odometer,ODO Status,Start Code,Air Bags,Key,Exterior Color,Interior Color,Engine,Fuel Type,Cylinders,Vin#,Market,Transmission Type,Seller,Drive Line Type,Body Style,Country of Origin,Offsite,Lane,Run,Aisle,Stall,Seller Type,ACV,Region
"Tue Dec 09, 8:30am CST",Providence,40629358,2009,CHEVROLET,SILVERADO 2500HD,LT,$525 USD,Salvage,NO,Rear,,Collision,"Tue Dec 09, 12:59am CST",NO,Automobiles,,"200,449 mi",,Run & Drive,Intact Airbags,Key Available,Blue,,"6.0L V-8 VVT, 360HP",Gasoline,8 Cyl,1GCHK53K59F154432,IAA United States,Automatic,AAA Rhode Island,Four Wheel Drive,Crew Cab,United States,NO,A,108,"R  ",21,Insurance,"$10,275 USD",East
"Tue Dec 09, 8:30am CST",Providence,43720033,2004,CHEVROLET,SUBURBAN 1500,LT,$25 USD,Clear,NO,Mechanical,Right Front,Other,"Tue Dec 09, 1:20am CST",NO,SUVs,,"218,644 mi",,Run & Drive,Intact Airbags,Key Available,Gray,,5.3L V-8 295HP,Gasoline,8 Cyl,1GNFK16T34J208330,IAA United States,Automatic,,Four Wheel Drive,Sport Utility,United States,NO,A,100,"S  ",8,Non-Insurance,"$2,275 USD",East
"Tue Dec 09, 8:30am CST",Providence,43245177,2021,CHEVROLET,TRAILBLAZER,AWD LT,$300 USD,Salvage,NO,Rollover,Suspension,Other,"Tue Dec 09, 1:03am CST",NO,SUVs,,"45,631 mi",,Stationary,Deployed Airbags,,Red,,"1.3L I-3 DI, DOHC, VVT, turbo, 155HP",Gasoline,3 Cyl,KL79MRSL3MB139215,IAA United States,Automatic,Ally Financial,All-Wheel Drive,Utility,South Korea,NO,A,13,"G  ",29,Non-Insurance,"$14,690 USD",East
"Tue Dec 09, 8:30am CST",Providence,43498248,2022,COLEMAN,TRAVEL TRAILER," ","$2,400 USD",Clear,NO,Roof,,Other,"Tue Dec 09, 1:08am CST",NO,Recreational/ Miscellaneous,Travel Trailer,0 mi,Not Required/Exempt," ",,Key Available,White,Gray,,Other,,4YDTCMK24NH944397,IAA United States,,Arbella Insurance Company,,,,NO,A,35,"HE ",1,Insurance,"$23,000 USD",East
"Tue Dec 09, 8:30am CST",Providence,43832075,2017,DODGE,GRAND CARAVAN,SE,$25 USD,Clear,NO,Left & Right Side,,Other,"Tue Dec 09, 1:25am CST",NO,Vans,,"262,944 mi",,Run & Drive,Intact Airbags,Key Available,White,,"3.6L V-6 DOHC, VVT, 283HP",Flexible Fuel,6 Cyl,2C4RDGBG4HR558692,IAA United States,Automatic,,Front Wheel Drive,Passenger Van,Canada,NO,A,45,"H  ",14,Non-Insurance,"$4,500 USD",East
"Tue Dec 09, 8:30am CST",Providence,43818241,2013,DODGE,JOURNEY,AMERICAN VALUE PKG,$375 USD,Clear,NO,Normal Wear & Tear,,,"Tue Dec 09, 1:25am CST",NO,SUVs,,"138,171 mi",,Run & Drive,Intact Airbags,Key Available,Red,,"2.4L I-4 DOHC, VVT, 173HP",Gasoline,4 Cyl,3C4PDCAB4DT599112,IAA United States,Automatic,,Front Wheel Drive,Sport Utility,Mexico,NO,A,69,"J  ",25,Non-Insurance,"$1,325 USD",East
"Tue Dec 09, 8:30am CST",Providence,43618713,2008,DODGE,RAM 1500,SLT,$250 USD,Clear,NO,Mechanical,Rear,Other,"Tue Dec 09, 1:14am CST",NO,Automobiles,,"168,809 mi",,Run & Drive,Intact Airbags,Key Available,Red,,5.7L V-8 345HP,Gasoline,8 Cyl,1D7HU18238S512800,IAA United States,Automatic,,Four Wheel Drive,Quad Cab,United States,NO,A,24,"R  ",27,Non-Insurance,"$3,750 USD",East
"Tue Dec 09, 8:30am CST",Providence,43675471,2006,FORD,E-350 SUPER DUTY,CHATEAU/XL/XLT,$125 USD,Clear,NO,Normal Wear & Tear,,,"Tue Dec 09, 1:17am CST",NO,Vans,,"104,764 mi",,Run & Drive,Intact Airbags,Key Available,Silver,,5.4L V-8 255HP,Gasoline,8 Cyl,1FBNE31L06DA61632,IAA United States,Unknown,,Rear Wheel Drive,Wagon,United States,NO,A,56,"R  ",22,Non-Insurance,"$3,000 USD",East
"Tue Dec 09, 8:30am CST",Providence,43502607,2018,FORD,ECOSPORT,SE,"$1,250 USD",Clear,NO,Left & Right Side,,Other,"Tue Dec 09, 1:09am CST",NO,SUVs,,"82,007 mi",,Run & Drive,Intact Airbags,Key Available,Blue,,"2.0L I-4 DI, DOHC, VVT, 166HP",Gasoline,4 Cyl,MAJ6P1UL4JC219226,IAA United States,Automatic,Ally Financial,Four Wheel Drive,Utility,India,NO,A,111,"H  ",23,Non-Insurance,"$5,980 USD",East
"Tue Dec 09, 8:30am CST",Providence,43769315,2015,FORD,ESCAPE,SE,$225 USD,Clear,NO,Normal Wear & Tear,,,"Tue Dec 09, 1:23am CST",NO,SUVs,,"170,157 mi",,Run & Drive,Intact Airbags,Key Available,Silver,,"1.6L I-4 DI, DOHC, VVT, turbo, 173HP",Gasoline,4 Cyl,1FMCU9GX9FUA97026,IAA United States,Automatic,,Four Wheel Drive,Sport Utility,United States,NO,A,77,"G  ",13,Non-Insurance,"$3,100 USD",East
"Tue Dec 09, 8:30am CST",Providence,43848761,2013,FORD,EXPLORER,XLT,$25 USD,Clear,NO,Normal Wear & Tear,,,"Tue Dec 09, 1:26am CST",NO,SUVs,,"206,440 mi",,Run & Drive,Intact Airbags,Key Available,Silver,,"3.5L V-6 DOHC, VVT, 290HP",Gasoline,6 Cyl,1FM5K8D81DGA41731,IAA United States,Automatic,Wheelzy,Four Wheel Drive,Sport Utility,United States,NO,A,46,"G  ",8,Non-Insurance,"$3,875 USD",East
"Tue Dec 09, 8:30am CST",Providence,43620144,2013,FORD,F-150,FX4,$25 USD,Clear,NO,Front End,,Other,"Tue Dec 09, 1:14am CST",NO,Automobiles,,"296,645 mi",,Stationary,Intact Airbags,Key Available,White,,"5.0L V-8 DOHC, VVT, 360HP",Flexible Fuel,8 Cyl,1FTFW1EF8DFA96040,IAA United States,Automatic,,Four Wheel Drive,Crew Cab,United States,NO,A,65,"R  ",17,Non-Insurance,"$10,375 USD",East
"Tue Dec 09, 8:30am CST",Providence,43735153,2013,FORD,F-150,XLT,$250 USD,Clear,NO,Right Side,,Other,"Tue Dec 09, 1:21am CST",NO,Automobiles,,"238,690 mi",,Run & Drive,Intact Airbags,Key Available,Blue,,"3.5L V-6 DI, DOHC, VVT, turbo, 365HP",Gasoline,6 Cyl,1FTFX1ETXDFB71873,IAA United States,Automatic,,Four Wheel Drive,Extended Cab,United States,NO,A,27,"S  ",17,Non-Insurance,"$9,000 USD",East
"Tue Dec 09, 8:30am CST",Providence,43757225,2011,FORD,F-150,XLT,$375 USD,Clear,NO,Right Side,,Other,"Tue Dec 09, 1:22am CST",NO,Automobiles,,"197,700 mi",,Run & Drive,Intact Airbags,Key Available,Red,,"5.0L V-8 DOHC, VVT, 360HP",Flexible Fuel,8 Cyl,1FTFW1EF3BFC37061,IAA United States,Automatic,,Four Wheel Drive,Crew Cab,United States,NO,A,44,"R  ",28,Non-Insurance,"$8,100 USD",East
"Tue Dec 09, 8:30am CST",Providence,43613052,2010,FORD,F-150,FX4/HARLEY-DAVIDSON/KING RANCH/LARIAT/PLATINUM/XL/XLT,$250 USD,Clear,NO,Normal Wear & Tear,,,"Tue Dec 09, 1:14am CST",NO,Automobiles,,"193,871 mi",Not Required/Exempt,Run & Drive,Intact Airbags,Key Available,White,,"5.4L V-8 VVT, 310HP",Flexible Fuel,8 Cyl,1FTFW1EV8AFC26742,IAA United States,Automatic,Wheelzy,Four Wheel Drive,Crew Cab,United States,NO,A,110,"R  ",31,Non-Insurance,"$7,200 USD",East
"Tue Dec 09, 8:30am CST",Providence,43777003,2009,FORD,F-150,STX/XL/XLT,$25 USD,Clear,NO,Right Side,,Other,"Tue Dec 09, 1:23am CST",NO,Automobiles,,"173,244 mi",,Run & Drive,Intact Airbags,Key Available,Red,,4.6L V-8 292HP,Gasoline,8 Cyl,1FTRX14809FB35627,IAA United States,Automatic,,Four Wheel Drive,Extended Cab,United States,NO,A,36,"S  ",5,Non-Insurance,"$3,925 USD",East
"Tue Dec 09, 8:30am CST",Providence,43048949,2006,FORD,F-150,FX4/LARIAT/XL/XLT,$25 USD,Salvage,NO,Mechanical,Right Side,Collision,"Tue Dec 09, 1:01am CST",NO,Automobiles,,"215,321 mi",,Starts,Intact Airbags,Key Available,Burgundy,,"5.4L V-8 VVT, 300HP",Gasoline,8 Cyl,1FTPX14576FA53760,IAA United States,Automatic,,Four Wheel Drive,Extended Cab,United States,NO,A,25,"R  ",29,Insurance,"$5,735 USD",East
"Tue Dec 09, 8:30am CST",Providence,43042713,2016,FORD,FIESTA,S,$25 USD,Clear,NO,Repossession,,Other,"Tue Dec 09, 1:01am CST",NO,Automobiles,,"207,604 mi",,Stationary,Intact Airbags,Key Available,Black,,"1.6L I-4 DOHC, VVT, 120HP",Gasoline,4 Cyl,3FADP4TJ2GM170592,IAA United States,Automatic,,Front Wheel Drive,Hatchback,Mexico,NO,A,81,"N  ",7,Non-Insurance,"$1,450 USD",East
"Tue Dec 09, 8:30am CST",Providence,43589112,2016,FORD,FIESTA,SE,$225 USD,Salvage,NO,Rear,Front End,Collision,"Tue Dec 09, 1:13am CST",NO,Automobiles,,"105,819 mi",,Run & Drive,Intact Airbags,Key Available,White,Beige,"1.6L I-4 DOHC, VVT, 120HP",Gasoline,4 Cyl,3FADP4BJ4GM136753,IAA United States,Automatic,MAPFRE USA,Front Wheel Drive,Sedan,Mexico,NO,A,6,"N  ",7,Insurance,"$4,809 USD",East
"Tue Dec 09, 8:30am CST",Providence,43789462,2016,FORD,FOCUS,SE,$25 USD,Salvage,NO,Front & Rear,,Collision,"Tue Dec 09, 1:24am CST",NO,Automobiles,,"147,699 mi",,Stationary,Deployed Airbags,Key Available,White,Black,"2.0L I-4 DI, DOHC, VVT, 159HP",Gasoline,4 Cyl,1FADP3K23GL269122,IAA United States,Automatic,MAPFRE USA,Front Wheel Drive,Hatchback,United States,NO,A,64,"N  ",6,Insurance,"$6,325 USD",East
"Tue Dec 09, 8:30am CST",Providence,43764337,2013,FORD,FUSION,SE,$25 USD,Clear,NO,Rear,,Other,"Tue Dec 09, 1:22am CST",NO,Automobiles,,"259,727 mi",,Run & Drive,Intact Airbags,Key Available,White,,"1.6L I-4 DI, DOHC, VVT, turbo, 173HP",Gasoline,4 Cyl,3FA6P0HR8DR326813,IAA United States,Automatic,,Front Wheel Drive,Sedan,Mexico,NO,A,53,"H  ",7,Non-Insurance,"$2,625 USD",East
"Tue Dec 09, 8:30am CST",Providence,43857316,2004,FORD,RANGER,XLT,$25 USD,Clear,NO,Normal Wear & Tear,,,"Tue Dec 09, 1:26am CST",NO,Automobiles,,"174,408 mi",,Stationary,Intact Airbags,Key Available,Red,,4.0L V-6 207HP,Gasoline,6 Cyl,1FTZR15E94TA09940,IAA United States,Automatic,,Four Wheel Drive,Extended Cab,United States,NO,A,15,"N  ",25,Non-Insurance,"$2,775 USD",East
"Tue Dec 09, 8:30am CST",Providence,43801365,1994,FORD,TAURUS,GL,$25 USD,Clear,NO,Normal Wear & Tear,,,"Tue Dec 09, 1:24am CST",NO,Classics,,"141,636 mi",,Run & Drive,Intact Airbags,Key Available,White,,3.0L V6 FI  F,Gasoline,6 Cyl,1FALP57U4RG263732,IAA United States,Automatic,,Front Wheel Drive,Wagon 4 Door,United States,NO,A,32,"K  ",8,Non-Insurance,$500 USD,East
"Tue Dec 09, 8:30am CST",Providence,43019785,2023,GMC,SIERRA 1500,2WD  STANDARD BOX PRO,"$10,000 USD",Salvage,NO,Front End,,Collision,"Tue Dec 09, 1:01am CST",NO,Automobiles,,"37,232 mi",,Run & Drive,Deployed Airbags,Key Available,White,,"2.7L I-4 DI, DOHC, VVT, turbo, 310HP",Gasoline,4 Cyl,3GTNHAEK8PG333843,IAA United States,Automatic,Arbella Insurance Company,4X2 Drive,Regular Cab,Mexico,NO,A,76,"R  ",15,Insurance,"$25,903 USD",East
"Tue Dec 09, 8:30am CST",Providence,43812951,2018,GMC,SIERRA 1500,DENALI,"$8,600 USD",Clear,NO,Front & Rear,,Other,"Tue Dec 09, 1:25am CST",NO,Automobiles,,"86,141 mi",,Run & Drive,Intact Airbags,Key Available,Silver,,"6.2L V-8 DI, VVT, 420HP",Gasoline,8 Cyl,3GTU2PEJ2JG621663,IAA United States,Automatic,,Four Wheel Drive,Crew Cab,Mexico,NO,A,85,"R  ",19,Non-Insurance,"$21,000 USD",East
"Tue Dec 09, 8:30am CST",Providence,43705265,2005,GMC,SIERRA 1500,SLT,$25 USD,Clear,NO,Right Side,,Other,"Tue Dec 09, 1:19am CST",NO,Automobiles,,"360,637 mi",,Run & Drive,Intact Airbags,Key Available,Champagne,,5.3L V-8 295HP,Gasoline,8 Cyl,2GTEK13T151401189,IAA United States,Automatic,,Four Wheel Drive,Crew Cab,Canada,NO,A,59,"R  ",36,Non-Insurance,"$4,550 USD",East
"Tue Dec 09, 8:30am CST",Providence,43733886,2011,GMC,YUKON,DENALI,$250 USD,Salvage,NO,Rear,Right Rear,Collision,"Tue Dec 09, 1:21am CST",NO,SUVs,,"206,458 mi",,Run & Drive,Intact Airbags,Key Available,Silver,Black,"6.2L V-8 VVT, 403HP",Flexible Fuel,8 Cyl,1GKS2EEF4BR102689,IAA United States,Automatic,MAPFRE USA,All-Wheel Drive,Sport Utility,United States,NO,A,91,"S  ",7,Insurance,"$7,010 USD",East
"Tue Dec 09, 8:30am CST",Providence,43624266,2021,HINO,238/258/268," ","$9,200 USD",Clear,NO,Left Front,Front End,Other,"Tue Dec 09, 1:14am CST",NO,"Heavy Duty Trucks,Fleet Vehicles",,"121,855 mi",,Run & Drive,,Key Available,,,,Diesel,6 Cyl,5PVNJ8AT7M5T50244,IAA United States,,Element Fleet Management,4X2 Drive,Cab  Chassis Luv,United States,NO,A,79,"HE ",1,Non-Insurance,"$27,100 USD",East
"Tue Dec 09, 8:30am CST",Providence,43818290,2015,HONDA,ACCORD,SPORT,"$1,600 USD",Clear,NO,Front & Rear,Undercarriage,Other,"Tue Dec 09, 1:25am CST",NO,Automobiles,,"96,248 mi",,Run & Drive,Intact Airbags,Key Available,Silver,,"2.4L I-4 DI, DOHC, VVT, 189HP",Gasoline,4 Cyl,1HGCR2F57FA126393,IAA United States,Automatic,,Front Wheel Drive,Sedan,United States,NO,A,26,"G  ",6,Non-Insurance,"$6,850 USD",East
"Tue Dec 09, 8:30am CST",Providence,43359143,2010,HONDA,ACCORD,3.5 EX-L,$25 USD,Salvage,NO,Front & Rear,Mechanical,Collision,"Tue Dec 09, 1:05am CST",NO,Automobiles,,"198,284 mi",,Run & Drive,Intact Airbags,Key Available,Silver,,"3.5L V-6 VVT, 271HP",Gasoline,6 Cyl,1HGCP3F88AA006729,IAA United States,Automatic,AAA Rhode Island,Front Wheel Drive,Sedan,United States,NO,A,23,"H  ",25,Insurance,"$5,052 USD",East
"Tue Dec 09, 8:30am CST",Providence,43185086,1994,HONDA,ACCORD,LX/EX,$25 USD,Salvage,NO,Front End,,Collision,"Tue Dec 09, 1:02am CST",NO,Classics,,"164,061 mi",,Run & Drive,Intact Airbags,Key Available,Blue,,2.2L I4 FI SOHC 16V F4,Gasoline,4 Cyl,1HGCE1826RA011863,IAA United States,Automatic,AAA Rhode Island,Front Wheel Drive,Wagon 4 Door,United States,NO,A,10,"M  ",23,Insurance,"$4,775 USD",East
"Tue Dec 09, 8:30am CST",Providence,43561677,2009,HONDA,CIVIC,LX,$25 USD,Clear,NO,Front End,Left Side,Other,"Tue Dec 09, 1:11am CST",NO,Automobiles,,"234,793 mi",,Stationary,Intact Airbags,Key Available,Brown,,"1.8L I-4 VVT, 140HP",Gasoline,4 Cyl,2HGFA16559H520205,IAA United States,Automatic,,Front Wheel Drive,Sedan,Canada,NO,A,107,"J  ",24,Non-Insurance,"$2,525 USD",East
"Tue Dec 09, 8:30am CST",Providence,43238521,2007,HONDA,CR-V,EX,$325 USD,Salvage,NO,Front End,,Collision,"Tue Dec 09, 1:02am CST",NO,SUVs,,"215,586 mi",,Run & Drive,Intact Airbags,Key Available,Silver,,"2.4L I-4 DOHC, VVT, 166HP",Gasoline,4 Cyl,JHLRE48537C049804,IAA United States,Automatic,AAA Rhode Island,Four Wheel Drive,Sport Utility,Japan,NO,A,68,"K  ",15,Insurance,"$4,595 USD",East
"Tue Dec 09, 8:30am CST",Providence,43531938,2011,HONDA,PILOT,EX-L,$250 USD,Clear,NO,Normal Wear & Tear,,,"Tue Dec 09, 1:10am CST",NO,SUVs,,"224,357 mi",,Run & Drive,Intact Airbags,Key Available,Black,,"3.5L V-6 VVT, 250HP",Gasoline,6 Cyl,5FNYF4H50BB027387,IAA United States,Automatic,Wheelzy,Four Wheel Drive,Sport Utility,United States,NO,A,39,"J  ",31,Non-Insurance,"$4,375 USD",East
"Tue Dec 09, 8:30am CST",Providence,43828370,2015,HYUNDAI,ACCENT,GS,$175 USD,Clear,NO,Front End,Suspension,Other,"Tue Dec 09, 1:25am CST",NO,Automobiles,,"164,100 mi",,Stationary,Deployed Airbags,Key Available,Blue,,"1.6L I-4 DI, DOHC, VVT, 138HP",Gasoline,4 Cyl,KMHCT5AE4FU219150,IAA United States,Automatic,Charitable Adult Rides & Services,Front Wheel Drive,Hatchback,South Korea,NO,A,101,"M  ",7,Non-Insurance,"$2,025 USD",East
"Tue Dec 09, 8:30am CST",Providence,43275167,2013,HYUNDAI,ELANTRA,GLS,$50 USD,Salvage,NO,Left Side,Rear,Collision,"Tue Dec 09, 1:03am CST",NO,Automobiles,,"154,225 mi",,Run & Drive,Intact Airbags,Key Available,Blue,,"1.8L I-4 DOHC, VVT, 145HP",Gasoline,4 Cyl,KMHDH4AE0DU581487,IAA United States,Automatic,Hanover Insurance,Front Wheel Drive,Sedan,South Korea,NO,A,72,"G  ",2,Insurance,"$6,405 USD",East
"Tue Dec 09, 8:30am CST",Providence,43664194,2016,HYUNDAI,SANTA FE,SE,"$1,100 USD",Clear,NO,Right Side,,Other,"Tue Dec 09, 1:17am CST",NO,SUVs,,"136,762 mi",,Run & Drive,Intact Airbags,Key Available,Silver,,"3.3L V-6 DI, DOHC, VVT, 290HP",Gasoline,6 Cyl,KM8SMDHF2GU144239,IAA United States,Automatic,,All-Wheel Drive,Sport Utility,South Korea,NO,A,105,"G  ",23,Non-Insurance,"$4,550 USD",East
"Tue Dec 09, 8:30am CST",Providence,43050701,2011,HYUNDAI,SANTA FE,GLS,$25 USD,Salvage,NO,Mechanical,Left & Right Side,Other,"Tue Dec 09, 1:01am CST",NO,SUVs,,"212,436 mi",,Starts,Intact Airbags,Key Available,Brown,,"2.4L I-4 DOHC, VVT, 175HP",Gasoline,4 Cyl,5XYZGDAB8BG072913,IAA United States,Automatic,,All-Wheel Drive,Utility,United States,NO,A,97,"H  ",18,Non-Insurance,"$2,725 USD",East
"Tue Dec 09, 8:30am CST",Providence,43690841,2007,HYUNDAI,SANTA FE,LIMITED/SE,$250 USD,Clear,NO,Rear,,Other,"Tue Dec 09, 1:18am CST",NO,SUVs,,"186,832 mi",,Run & Drive,Intact Airbags,Key Available,Green,,"3.3L V-6 DOHC, VVT, 242HP",Gasoline,6 Cyl,5NMSH73E97H116597,IAA United States,Automatic,,All-Wheel Drive,Sport Utility,United States,NO,A,99,"G  ",26,Non-Insurance,"$1,925 USD",East
"Tue Dec 09, 8:30am CST",Providence,43729751,2018,HYUNDAI,SONATA,SEL,"$1,700 USD",Salvage,NO,Front End,,Collision,"Tue Dec 09, 1:21am CST",NO,Automobiles,,"32,700 mi",,Run & Drive,Intact Airbags,Key Available,White,Gray,"2.4L I-4 DI, DOHC, VVT, 185HP",Gasoline,4 Cyl,5NPE34AF3JH660738,IAA United States,Automatic,MAPFRE USA,Front Wheel Drive,Sedan,United States,NO,A,71,"H  ",20,Insurance,"$10,825 USD",East
"Tue Dec 09, 8:30am CST",Providence,43841295,2012,HYUNDAI,SONATA,LIMITED,$350 USD,Clear,NO,Left Side,,Other,"Tue Dec 09, 1:26am CST",NO,Automobiles,,"175,573 mi",,Run & Drive,Intact Airbags,Key Available,Black,,"2.4L I-4 DI, DOHC, VVT, 190HP",Gasoline,4 Cyl,5NPEC4AC0CH456150,IAA United States,Automatic,,Front Wheel Drive,Sedan,United States,NO,A,7,"H  ",32,Non-Insurance,"$2,425 USD",East
"Tue Dec 09, 8:30am CST",Providence,43853778,2017,INTERNATIONAL,DURASTAR 4300," ",$875 USD,Salvage,NO,Exterior Burn,Left & Right Side,Other,"Tue Dec 09, 1:26am CST",NO,Heavy Duty Trucks,,1 mi,Inoperable Digital Dash," ",,Key Available,White,,,Diesel,6 Cyl,3HAMMMML9HL462388,IAA United States,,,4X2 Drive,Incomplete Chassis,Mexico,NO,A,82,"HE ",1,Non-Insurance,"$44,837 USD",East
