Auction Date,Branch Name,Stock Number,Year,Make,Model,Series Name,Current Bid,Title/Sale Document,Public,Primary Damage,Secondary Damage,Loss Type,New Inventory Time,Timed Auction,Vehicle Type,Vehicle Subtype,Odometer,ODO Status,Start Code,Air Bags,Key,Exterior Color,Interior Color,Engine,Fuel Type,Cylinders,Vin#,Market,Transmission Type,Seller,Drive Line Type,Body Style,Country of Origin,Offsite,Lane,Run,Aisle,Stall,Seller Type,ACV,Region
"Fri Oct 31, 8:30am CDT",Fort Wayne,42938314,2014,CHEVROLET,CRUZE,1LT AUTO,"$1,550 USD",Clear,YES,Left Side,Front End,Collision,"Fri Oct 31, 1:04am CDT",NO,Automobiles,,"57,585 mi",,Run & Drive,Deployed Airbags,Key Available,Red,Black,"1.4L I-4 DOHC, VVT, turbo, 138HP",Gasoline,4 Cyl,1G1PC5SB5E7472073,IAA United States,Automatic,State Farm Group Insurance,Front Wheel Drive,Sedan,United States,NO,A,76,"M  ",3,Insurance,"$9,059 USD",East
"Fri Oct 31, 8:30am CDT",Fort Wayne,43389906,2014,CHEVROLET,CRUZE,DIESEL,$25 USD,Clear,YES,Front End,Rear,Collision,"Fri Oct 31, 1:16am CDT",NO,Automobiles,,"199,606 mi",,Run & Drive,Intact Airbags,Key Available,White,,"2.0L I-4 DI, DOHC, turbo, 151HP",Diesel,4 Cyl,1G1P75SZ0E7100075,IAA United States,Automatic,,Front Wheel Drive,Sedan,United States,NO,B,9,"M  ",41,Non-Insurance,"$2,125 USD",East
"Fri Oct 31, 8:30am CDT",Fort Wayne,43289466,2016,CHEVROLET,CRUZE LIMITED,1LT AUTO,"$1,550 USD",Clear,YES,Right Rear,Right Side,Collision,"Fri Oct 31, 1:11am CDT",NO,Automobiles,,"47,312 mi",,Starts,Intact Airbags,Key Available,Black,Black,"1.4L I-4 DOHC, VVT, turbo, 138HP",Gasoline,4 Cyl,1G1PE5SB4G7181125,IAA United States,Automatic,State Farm Group Insurance,Front Wheel Drive,Sedan,United States,NO,A,52,"N  ",2,Insurance,"$9,945 USD",East
"Fri Oct 31, 8:30am CDT",Fort Wayne,43115286,2017,CHEVROLET,EQUINOX,LT,$25 USD,Clear,YES,All Over,Left & Right Side,Collision,"Fri Oct 31, 1:06am CDT",NO,SUVs,,"156,478 mi",,Run & Drive,Intact Airbags,Key Available,Black,Black,"2.4L I-4 DI, DOHC, VVT, 182HP",Gasoline,4 Cyl,2GNALCEK9H1552689,IAA United States,Automatic,State Farm Group Insurance,Front Wheel Drive,Utility,Canada,NO,A,83,"N  ",10,Insurance,"$10,005 USD",East
"Fri Oct 31, 8:30am CDT",Fort Wayne,42753955,2016,CHEVROLET,EQUINOX,LT,$725 USD,Salvage,YES,Front End,Right Front,Collision,"Fri Oct 31, 1:03am CDT",NO,SUVs,,"123,813 mi",,Run & Drive,Intact Airbags,Key Available,White,Black,"2.4L I-4 DI, DOHC, VVT, 182HP",Gasoline,4 Cyl,2GNFLFEK6G6251175,IAA United States,Automatic,State Farm Group Insurance,All-Wheel Drive,Utility,Canada,NO,A,35,"N  ",32,Insurance,"$8,579 USD",East
"Fri Oct 31, 8:30am CDT",Fort Wayne,43466822,2015,CHEVROLET,EQUINOX,1LT,$575 USD,Clear,YES,Front & Rear,Left & Right Side,Other,"Fri Oct 31, 1:20am CDT",NO,SUVs,,"152,217 mi",,Stationary,Intact Airbags,Key Available,Red,,"2.4L I-4 DI, DOHC, VVT, 182HP",Flexible Fuel,4 Cyl,2GNFLFEK1F6376292,IAA United States,Automatic,,All-Wheel Drive,Sport Utility,Canada,NO,B,4,"N  ",43,Non-Insurance,"$3,950 USD",East
"Fri Oct 31, 8:30am CDT",Fort Wayne,43332334,2015,CHEVROLET,EQUINOX,1LT,$350 USD,Salvage,YES,Right Side,Left Front,Collision,"Fri Oct 31, 1:13am CDT",NO,SUVs,,"111,954 mi",,Run & Drive,Intact Airbags,Key Available,Gold,Black,"2.4L I-4 DI, DOHC, VVT, 182HP",Flexible Fuel,4 Cyl,2GNALBEKXF6281085,IAA United States,Automatic,State Farm Group Insurance,Front Wheel Drive,Utility,Canada,NO,A,95,"N  ",9,Insurance,"$4,706 USD",East
"Fri Oct 31, 8:30am CDT",Fort Wayne,43137177,2017,CHEVROLET,EXPRESS 2500,WORK VAN,"$1,750 USD",Clear,YES,All Over,,Other,"Fri Oct 31, 1:07am CDT",NO,"Vans,Fleet Vehicles",,"163,590 mi",,Run & Drive,Intact Airbags,Key Available,White,,"4.8L V-8 VVT, 285HP",Flexible Fuel,8 Cyl,1GCWGAFF7H1118835,IAA United States,Automatic,Holman,Rear Wheel Drive,Cargo Van,United States,NO,A,136,"V  ",100,Non-Insurance,"$9,700 USD",East
"Fri Oct 31, 8:30am CDT",Fort Wayne,42884984,2011,CHEVROLET,HHR,LS,,Bill Of Sale,NO,Biohazard,None,Collision,"Fri Oct 31, 1:03am CDT",NO,SUVs,,"293,571 mi",,Stationary,Deployed Airbags,Key Available,Silver,,"2.2L I-4 DOHC, VVT, 155HP",Flexible Fuel,4 Cyl,3GNBAAFW2BS565893,IAA United States,Automatic,,Front Wheel Drive,Sport Utility,Mexico,NO,B,21,"WX ",25,Non-Insurance,$500 USD,East
"Fri Oct 31, 8:30am CDT",Fort Wayne,43374622,2011,CHEVROLET,IMPALA,LT,$225 USD,Clear,YES,Rear,Left Rear,Collision,"Fri Oct 31, 1:15am CDT",NO,Automobiles,,"87,392 mi",,Run & Drive,Intact Airbags,Key Available,White,Beige,"3.5L V-6 VVT, 211HP",Flexible Fuel,6 Cyl,2G1WB5EK1B1197661,IAA United States,Automatic,State Farm Group Insurance,Front Wheel Drive,Sedan,Canada,NO,A,37,"N  ",18,Insurance,"$7,026 USD",East
"Fri Oct 31, 8:30am CDT",Fort Wayne,43320660,2020,CHEVROLET,MALIBU,FWD LT,"$1,300 USD",Salvage,YES,Front End,Left Side,Collision,"Fri Oct 31, 1:12am CDT",NO,Automobiles,,"121,392 mi",,Run & Drive,Intact Airbags,Key Available,White,,"1.5L I-4 DI, DOHC, VVT, turbo, 160HP",Gasoline,4 Cyl,1G1ZD5ST7LF004038,IAA United States,Automatic,Progressive Casualty Insurance,Front Wheel Drive,Sedan,United States,NO,A,3,"WX ",15,Insurance,"$12,901 USD",East
"Fri Oct 31, 8:30am CDT",Fort Wayne,42936837,2019,CHEVROLET,MALIBU,LT,$725 USD,Salvage,YES,Left Side,None,Collision,"Fri Oct 31, 1:04am CDT",NO,Automobiles,,"147,189 mi",,Stationary,Deployed Airbags,,White,,"1.5L I-4 DI, DOHC, VVT, turbo, 160HP",Gasoline,4 Cyl,1G1ZD5ST6KF131300,IAA United States,Automatic,Trexis Insurance,Front Wheel Drive,Sedan,United States,NO,B,27,"WX ",17,Insurance,"$9,447 USD",East
"Fri Oct 31, 8:30am CDT",Fort Wayne,43291677,2016,CHEVROLET,MALIBU,1LT,"$1,950 USD",Clear,YES,Hail,Right Side,Other,"Fri Oct 31, 1:11am CDT",NO,Automobiles,,"104,784 mi",,Run & Drive,Intact Airbags,Key Available,Black,Black,"1.5L I-4 DI, DOHC, VVT, turbo, 160HP",Gasoline,4 Cyl,1G1ZE5ST1GF180182,IAA United States,Automatic,State Farm Group Insurance,Front Wheel Drive,Sedan,United States,NO,A,82,"N  ",15,Insurance,"$11,414 USD",East
"Fri Oct 31, 8:30am CDT",Fort Wayne,43141395,2016,CHEVROLET,MALIBU,1LT,$600 USD,Salvage,YES,Left Front,Left & Right Side,Collision,"Fri Oct 31, 1:07am CDT",NO,Automobiles,,"141,097 mi",,Run & Drive,Deployed Airbags,Key Available,White,,"1.5L I-4 DI, DOHC, VVT, turbo, 160HP",Gasoline,4 Cyl,1G1ZE5ST0GF282024,IAA United States,Automatic,Erie Insurance Group,Front Wheel Drive,Sedan,United States,NO,A,55,"WX ",1,Insurance,"$8,416 USD",East
"Fri Oct 31, 8:30am CDT",Fort Wayne,21087714,2010,CHEVROLET,MALIBU,LS,$525 USD,Salvage,YES,Right Front,Right Side,Collision,"Fri Oct 31, 1:01am CDT",NO,Automobiles,,"81,178 mi",,Run & Drive,Deployed Airbags,Key Available,Brown,Brown,"2.4L I-4 DOHC, VVT,   169HP",Gasoline,4 Cyl,1G1ZB5EB7AF259830,IAA United States,Automatic,Society Insurance Company,Front Wheel Drive,Sedan 4 Dr.,United States,NO,A,130,"WX ",6,Insurance,"$3,375 USD",East
"Fri Oct 31, 8:30am CDT",Fort Wayne,43054291,1998,CHEVROLET,P30," ",,Clear,YES,Front End,All Over,Collision,"Fri Oct 31, 1:05am CDT",NO,Recreational/ Miscellaneous,Motor Home,,Not Required/Exempt,Run & Drive,,Key Available,,,,Gasoline,8 Cyl,1GBLP37J7W3304009,IAA United States,,State Farm Group Insurance,Rear Wheel Drive,Motor Home,United States,NO,A,19,HVY,1,Insurance,"$14,815 USD",East
"Fri Oct 31, 8:30am CDT",Fort Wayne,43371830,2010,CHEVROLET,SILVERADO,K1500 LT,"$1,300 USD",Salvage,YES,Front End,Left & Right Side,Collision,"Fri Oct 31, 1:15am CDT",NO,Pick-up Trucks,,"190,693 mi",,Run & Drive,Intact Airbags,Key Available,Red,,5.3L V8 FI OHV 16V NF2,Flexible Fuel,8 Cyl,1GCSKSE3XAZ273591,IAA United States,Automatic,Indiana Farmers Mutual Insurance Co.,Four Wheel Drive,Pickup 4 Door,United States,NO,B,25,"V  ",74,Insurance,"$5,817 USD",East
"Fri Oct 31, 8:30am CDT",Fort Wayne,43287728,2018,CHEVROLET,SILVERADO 1500,1LT,,Salvage,YES,Right Side,Right Front,Collision,"Fri Oct 31, 1:11am CDT",NO,Automobiles,,"94,380 mi",,Stationary,Deployed Airbags,,Black,Black,"4.3L V-6 DI, VVT, 285HP",Gasoline,6 Cyl,1GCVKREH0JZ187109,IAA United States,Automatic,State Farm Group Insurance,Four Wheel Drive,Double Cab,United States,NO,A,124,"V  ",79,Insurance,"$20,155 USD",East
"Fri Oct 31, 8:30am CDT",Fort Wayne,43177264,2011,CHEVROLET,SILVERADO 1500,LTZ,$425 USD,Clear,YES,Left Side,Right Rear,Collision,"Fri Oct 31, 1:08am CDT",NO,Automobiles,,"209,417 mi",,Run & Drive,Deployed Airbags,Key Available,Black,Black,"5.3L V-8 VVT, 315HP",Flexible Fuel,8 Cyl,3GCPKTE35BG343219,IAA United States,Automatic,State Farm Group Insurance,Four Wheel Drive,Crew Cab,Mexico,NO,A,69,"V  ",64,Insurance,"$6,785 USD",East
"Fri Oct 31, 8:30am CDT",Fort Wayne,43185853,2004,CHEVROLET,SILVERADO 2500HD,LS,$600 USD,Salvage,YES,Front End,Engine Damage,Collision,"Fri Oct 31, 1:08am CDT",NO,Automobiles,,"173,965 mi",,Stationary,Deployed Airbags,Key Available,White,,8.1L V-8 330HP,Gasoline,8 Cyl,1GCHK29G64E403563,IAA United States,Automatic,Erie Insurance Group,Four Wheel Drive,Extended Cab,United States,NO,A,46,"V  ",87,Insurance,"$10,666 USD",East
"Fri Oct 31, 8:30am CDT",Fort Wayne,43137284,2015,CHEVROLET,SPARK,1LT CVT,$500 USD,Clear,YES,Front End,Left Front,Collision,"Fri Oct 31, 1:07am CDT",NO,Automobiles,,"99,720 mi",,Run & Drive,Intact Airbags,Key Available,White,Black,"1.2L I-4 DOHC, VVT, 84HP",Gasoline,4 Cyl,KL8CD6S93FC716214,IAA United States,Automatic,State Farm Group Insurance,Front Wheel Drive,Hatchback,South Korea,NO,A,93,"N  ",25,Insurance,"$6,426 USD",East
"Fri Oct 31, 8:30am CDT",Fort Wayne,43216603,2002,CHEVROLET,SUBURBAN 1500,LT,,Salvage,YES,Front & Rear,Left & Right Side,Collision,"Fri Oct 31, 1:09am CDT",NO,SUVs,,,Not Required/Exempt,Run & Drive,Intact Airbags,Key Available,Gray,,5.3L V-8 285HP,Flexible Fuel,8 Cyl,3GNFK16Z72G205420,IAA United States,Automatic,Erie Insurance Group,Four Wheel Drive,Utility,Mexico,NO,A,75,"V  ",72,Insurance,"$3,478 USD",East
"Fri Oct 31, 8:30am CDT",Fort Wayne,43334950,2004,CHEVROLET,TRAILBLAZER,LS,,Clear,YES,Rear,All Over,Collision,"Fri Oct 31, 1:13am CDT",NO,SUVs,,"256,783 mi",,Run & Drive,Intact Airbags,Key Available,Black,Black,"4.2L I-6 DOHC, VVT, 275HP",Gasoline,6 Cyl,1GNDT13S242338979,IAA United States,Automatic,State Farm Group Insurance,Four Wheel Drive,Utility,United States,NO,A,33,"N  ",8,Insurance,"$2,268 USD",East
"Fri Oct 31, 8:30am CDT",Fort Wayne,43454684,2002,CHEVROLET,TRAILBLAZER,LTZ,$25 USD,Clear,YES,Right Rear,Rear,Collision,"Fri Oct 31, 1:19am CDT",NO,SUVs,,,Not Required/Exempt,Run & Drive,Intact Airbags,Key Available,Gray,,"4.2L I-6 DOHC, VVT, 270HP",Gasoline,6 Cyl,1GNDT13S622187173,IAA United States,Automatic,,Four Wheel Drive,Sport Utility,United States,NO,B,15,"N  ",50,Non-Insurance,$750 USD,East
"Fri Oct 31, 8:30am CDT",Fort Wayne,42592579,2002,CHEVROLET,TRAILBLAZER EXT,LT,,Clear,YES,Left Front,Front End,Collision,"Fri Oct 31, 1:02am CDT",NO,SUVs,,"208,379 mi",,Run & Drive,Intact Airbags,Key Available,Black,Gray,"4.2L I-6 DOHC, VVT, 270HP",Gasoline,6 Cyl,1GNET16SX26106457,IAA United States,Automatic,State Farm Group Insurance,Four Wheel Drive,Utility,United States,NO,A,48,"N  ",14,Insurance,"$3,073 USD",East
"Fri Oct 31, 8:30am CDT",Fort Wayne,43309258,2016,CHRYSLER,200,LIMITED,$225 USD,Clear,YES,Front End,Left & Right Side,Collision,"Fri Oct 31, 1:12am CDT",NO,Automobiles,,"143,565 mi",,Run & Drive,Intact Airbags,Key Available,Black,,"2.4L I-4 VVT, 184HP",Gasoline,4 Cyl,1C3CCCAB5GN171284,IAA United States,Automatic,,Front Wheel Drive,Sedan,United States,NO,B,18,"M  ",53,Non-Insurance,"$3,750 USD",East
"Fri Oct 31, 8:30am CDT",Fort Wayne,43196048,2007,CHRYSLER,ASPEN,LIMITED,,Clear,YES,All Over,Rollover,Collision,"Fri Oct 31, 1:08am CDT",NO,SUVs,,"271,052 mi",,Run & Drive,Deployed Airbags,Key Available,Gray,Black,4.7L V-8 235HP,Flexible Fuel,8 Cyl,1A8HW58P67F577616,IAA United States,Automatic,State Farm Group Insurance,Four Wheel Drive,Utility,United States,NO,A,58,"V  ",89,Insurance,"$1,256 USD",East
"Fri Oct 31, 8:30am CDT",Fort Wayne,43220593,2022,CHRYSLER,PACIFICA,TOURING L,"$7,700 USD",Salvage,YES,Right Rear,Front End,Collision,"Fri Oct 31, 1:09am CDT",NO,Vans,,"99,886 mi",,Run & Drive,Intact Airbags,Key Available,Dark Blue,,"3.6L V-6 DOHC, VVT, 287HP",Flexible Fuel,6 Cyl,2C4RC1BG6NR128528,IAA United States,Automatic,Progressive Casualty Insurance,Front Wheel Drive,Passenger Van,Canada,NO,A,90,"WX ",4,Insurance,"$20,178 USD",East
"Fri Oct 31, 8:30am CDT",Fort Wayne,43279079,2012,CHRYSLER,TOWN & COUNTRY,LIMITED,$500 USD,Clear,YES,Rear,Left Rear,Collision,"Fri Oct 31, 1:11am CDT",NO,Vans,,"159,809 mi",,Run & Drive,Intact Airbags,Key Available,Blue,Gray,"3.6L V-6 DOHC, VVT, 283HP",Flexible Fuel,6 Cyl,2C4RC1GG9CR362622,IAA United States,Automatic,State Farm Group Insurance,Front Wheel Drive,Passenger Van,Canada,NO,A,92,"N  ",28,Insurance,"$5,304 USD",East
"Fri Oct 31, 8:30am CDT",Fort Wayne,43249931,2012,CHRYSLER,TOWN & COUNTRY,TOURING,,Clear,YES,Left Front,,Collision,"Fri Oct 31, 1:10am CDT",NO,Vans,,"246,466 mi",,Run & Drive,Deployed Airbags,Key Available,Gray,Black,"3.6L V-6 DOHC, VVT, 283HP",Flexible Fuel,6 Cyl,2C4RC1BG2CR117569,IAA United States,Automatic,State Farm Group Insurance,Front Wheel Drive,Passenger Van,Canada,NO,A,4,"N  ",16,Insurance,"$2,512 USD",East
"Fri Oct 31, 8:30am CDT",Fort Wayne,43338191,2017,DODGE,CHALLENGER,R/T SCAT PACK,"$3,850 USD",Clear,YES,Front End,Left & Right Side,Collision,"Fri Oct 31, 1:13am CDT",NO,Automobiles,,"63,222 mi",,Run & Drive,Deployed Airbags,Key Available,Yellow,Black,"6.4L V-8 , 485HP",Gasoline,8 Cyl,2C3CDZFJ5HH599902,IAA United States,Automatic,State Farm Group Insurance,Rear Wheel Drive,Coupe,Canada,NO,A,45,"N  ",12,Insurance,"$29,003 USD",East
"Fri Oct 31, 8:30am CDT",Fort Wayne,42403481,2015,DODGE,CHARGER,R/T,$675 USD,Salvage,YES,Front End,None,Collision,"Fri Oct 31, 1:02am CDT",NO,Automobiles,,"160,919 mi",,Stationary,Deployed Airbags,,Red,Black,5.7L V-8 370HP,Gasoline,8 Cyl,2C3CDXCT7FH729699,IAA United States,Automatic,State Farm Group Insurance,Rear Wheel Drive,Sedan,Canada,NO,A,20,"N  ",19,Insurance,"$10,125 USD",East
"Fri Oct 31, 8:30am CDT",Fort Wayne,43355249,2008,DODGE,CHARGER," ",,Clear,YES,Front End,Left & Right Side,Collision,"Fri Oct 31, 1:14am CDT",NO,Automobiles,,"117,863 mi",,Run & Drive,Deployed Airbags,Key Available,Red,Gray,"2.7L V-6 DOHC, 178HP",Gasoline,6 Cyl,2B3KA43R08H185862,IAA United States,Automatic,State Farm Group Insurance,Rear Wheel Drive,Sedan,Canada,NO,A,77,"M  ",2,Insurance,"$6,377 USD",East
"Fri Oct 31, 8:30am CDT",Fort Wayne,43561938,2002,DODGE,DURANGO,SLT,,Clear,YES,Front & Rear,Left & Right Side,Other,"Fri Oct 31, 1:23am CDT",NO,SUVs,,"179,061 mi",,Run & Drive,Intact Airbags,Key Available,Black,,4.7L V-8 235HP,Gasoline,8 Cyl,1B4HS48N52F156293,IAA United States,Automatic,Charitable Adult Rides & Services,Four Wheel Drive,Sport Utility,United States,NO,B,29,"M  ",56,Non-Insurance,"$1,000 USD",East
"Fri Oct 31, 8:30am CDT",Fort Wayne,43205407,2015,DODGE,GRAND CARAVAN,AMERICAN VALUE PKG,$675 USD,Clear,YES,Rear,Left & Right Side,Collision,"Fri Oct 31, 1:08am CDT",NO,Vans,,"148,266 mi",,Run & Drive,Intact Airbags,Key Available,Red,Black,"3.6L V-6 DOHC, VVT, 283HP",Flexible Fuel,6 Cyl,2C4RDGBG4FR530033,IAA United States,Automatic,,Front Wheel Drive,Passenger Van,Canada,NO,A,123,"N  ",35,Insurance,"$5,677 USD",East
"Fri Oct 31, 8:30am CDT",Fort Wayne,43524193,2017,DODGE,JOURNEY,SXT AWD,$50 USD,Clear,YES,Left Front,None,Other,"Fri Oct 31, 1:22am CDT",NO,SUVs,,"190,221 mi",,Run & Drive,Intact Airbags,Key Available,Black,,"3.6L V-6 DOHC, VVT, 283HP",Flexible Fuel,6 Cyl,3C4PDDBGXHT542029,IAA United States,Automatic,,All-Wheel Drive,Sport Utility,Mexico,NO,A,129,"N  ",60,Non-Insurance,"$4,600 USD",East
"Fri Oct 31, 8:30am CDT",Fort Wayne,42864957,2010,DODGE,JOURNEY,SE,,Bill Of Sale,NO,Rear,Front End,Collision,"Fri Oct 31, 1:03am CDT",NO,SUVs,,"106,278 mi",,Run & Drive,,Key Available,Gold,,"2.4L I-4 DOHC, VVT, 173HP",Gasoline,4 Cyl,3D4PG4FB9AT224823,IAA United States,Automatic,,Front Wheel Drive,Sport Utility,Mexico,NO,A,138,"N  ",46,Non-Insurance,"$5,193 USD",East
"Fri Oct 31, 8:30am CDT",Fort Wayne,42307458,2007,DODGE,NITRO,SLT/RT,,Salvage,YES,Rear,Left Front,Collision,"Fri Oct 31, 1:02am CDT",NO,SUVs,,,Not Required/Exempt,Run & Drive,Intact Airbags,Key Available,Blue,Black,3.7L V-6 210HP,Gasoline,6 Cyl,1D8GU58K27W644646,IAA United States,Automatic,State Farm Group Insurance,Four Wheel Drive,Utility,United States,NO,A,63,"V  ",95,Insurance,"$3,719 USD",East
"Fri Oct 31, 8:30am CDT",Fort Wayne,42973581,2000,DODGE,RAM 1500,ST,,Clear,YES,Front End,None,Collision,"Fri Oct 31, 1:04am CDT",NO,Automobiles,,"247,817 mi",,Run & Drive,Intact Airbags,Key Available,Burgundy,Black,5.9L V-8 245HP,Gasoline,8 Cyl,1B7HC16Z6YS573491,IAA United States,Automatic,State Farm Group Insurance,4X2 Drive,Regular Cab,United States,NO,A,34,"V  ",70,Insurance,"$3,131 USD",East
"Fri Oct 31, 8:30am CDT",Fort Wayne,43501961,1997,DODGE,RAM 1500,LT,$25 USD,Clear,YES,Left & Right Side,Front & Rear,Other,"Fri Oct 31, 1:21am CDT",NO,Automobiles,,,Not Required/Exempt,Run & Drive,Intact Airbags,Key Available,Black,,5.9L V-8 230HP,Gasoline,8 Cyl,1B7HF16Z0VS159240,IAA United States,Automatic,,Four Wheel Drive,Standard Cab,United States,NO,B,19,"V  ",94,Non-Insurance,"$1,300 USD",East
"Fri Oct 31, 8:30am CDT",Fort Wayne,43346273,2013,FORD,C-MAX HYBRID,SEL,"$1,100 USD",Clear,YES,Front & Rear,Left & Right Side,Collision,"Fri Oct 31, 1:14am CDT",NO,Automobiles,,"96,813 mi",,Run & Drive,Deployed Airbags,Key Available,White,Gray,"2.0L I-4 DOHC, VVT, 141HP",Hybrid,4 Cyl,1FADP5BU7DL501780,IAA United States,Automatic,State Farm Group Insurance,Front Wheel Drive,Hatchback,United States,NO,A,114,"N  ",4,Insurance,"$7,467 USD",East
