Auction Date,Branch Name,Stock Number,Year,Make,Model,Series Name,Current Bid,Title/Sale Document,Public,Primary Damage,Secondary Damage,Loss Type,New Inventory Time,Timed Auction,Vehicle Type,Vehicle Subtype,Odometer,ODO Status,Start Code,Air Bags,Key,Exterior Color,Interior Color,Engine,Fuel Type,Cylinders,Vin#,Market,Transmission Type,Seller,Drive Line Type,Body Style,Country of Origin,Offsite,Lane,Run,Aisle,Stall,Seller Type,ACV,Region
"Fri Oct 10, 10:30am CDT",Boise,43331508,1999,DODGE,RAM 2500,ST,$150 USD,Clear,YES,All Over,,Other,"Fri Oct 10, 1:19am CDT",NO,Automobiles,,"227,233 mi",,Run & Drive,Intact Airbags,Key Available,Silver,,5.9L V-8 245HP,Gasoline,8 Cyl,1B7KF23Z7XJ637596,IAA United States,Automatic,,Four Wheel Drive,Quad Cab,United States,NO,A,54,"J  ",15,Non-Insurance,"$2,150 USD",West
"Fri Oct 10, 10:30am CDT",Boise,43384089,2000,DUTCHMAN,CAMP TRAILER," ",$525 USD,Clear,YES,Left Rear,,Other,"Fri Oct 10, 1:22am CDT",NO,Recreational/ Miscellaneous,Travel Trailer,1 mi,,Run & Drive,,Key Available,White,Brown,,Other,,47CT20K21YM403722,IAA United States,,Charitable Adult Rides & Services,,,,NO,A,75,"N  ",68,Non-Insurance,$0 USD,West
"Fri Oct 10, 10:30am CDT",Boise,43148738,2011,FORD,E-350 SUPER DUTY,COMMERCIAL,$900 USD,Clear,YES,All Over,,Other,"Fri Oct 10, 1:10am CDT",NO,"Vans,Fleet Vehicles",,"184,695 mi",,Run & Drive,Intact Airbags,Key Available,White,,6.8L V-10 305HP,Gasoline,10 Cyl,1FTSS3ES9BDB40106,IAA United States,Automatic,Holman,Rear Wheel Drive,Extended Cargo Van,United States,NO,A,22,"J  ",13,Non-Insurance,"$4,700 USD",West
"Fri Oct 10, 10:30am CDT",Boise,43020031,2014,FORD,ESCAPE,SE,$150 USD,Salvage,YES,Left Side,,Collision,"Fri Oct 10, 1:06am CDT",NO,SUVs,,"131,859 mi",,Run & Drive,Intact Airbags,Key Available,Gray,,"1.6L I-4 DI, DOHC, VVT, turbo, 173HP",Gasoline,4 Cyl,1FMCU0GX2EUD58622,IAA United States,Automatic,Geico Insurance,Front Wheel Drive,Utility,United States,NO,A,17,"G  ",2,Insurance,"$7,534 USD",West
"Fri Oct 10, 10:30am CDT",Boise,43340364,2014,FORD,ESCAPE,TITANIUM,$150 USD,Clear,YES,All Over,,Other,"Fri Oct 10, 1:20am CDT",NO,SUVs,,"108,248 mi",,Run & Drive,Intact Airbags,Key Available,Gray,,"1.6L I-4 DI, DOHC, VVT, turbo, 173HP",Other,4 Cyl,1FMCU9JXXEUC83634,IAA United States,Automatic,,Four Wheel Drive,Utility,United States,NO,A,63,"I  ",7,Non-Insurance,"$3,525 USD",West
"Fri Oct 10, 10:30am CDT",Boise,43215505,2011,FORD,ESCAPE,LIMITED,$125 USD,Clear,YES,Front End,,Other,"Fri Oct 10, 1:13am CDT",NO,SUVs,,"185,689 mi",,Stationary,Intact Airbags,Key Available,Black,,"3.0L V-6 DOHC, VVT, 240HP",Flexible Fuel,6 Cyl,1FMCU9EG5BKB66285,IAA United States,Automatic,,Four Wheel Drive,Utility,United States,NO,A,48,"J  ",3,Non-Insurance,"$2,300 USD",West
"Fri Oct 10, 10:30am CDT",Boise,43357062,2009,FORD,ESCAPE HYBRID,LIMITED,$25 USD,Clear,YES,All Over,,Other,"Fri Oct 10, 1:21am CDT",NO,SUVs,,"204,045 mi",,Stationary,Intact Airbags,Key Available,Silver,,"2.5L I-4 DOHC, VVT, 153HP",Hybrid,4 Cyl,1FMCU59329KC21432,IAA United States,Automatic,,Four Wheel Drive,Utility,United States,NO,A,51,"J  ",4,Non-Insurance,"$1,475 USD",West
"Fri Oct 10, 10:30am CDT",Boise,43341596,2013,FORD,EXPLORER,SPORT,$25 USD,Clear,NO,All Over,,Other,"Fri Oct 10, 1:20am CDT",NO,SUVs,,"199,115 mi",,Run & Drive,Intact Airbags,Key Available,Silver,,"3.5L V-6 DI, DOHC, VVT, turbo, 365HP",Gasoline,6 Cyl,1FM5K8GT7DGB88393,IAA United States,Automatic,,Four Wheel Drive,Utility,United States,NO,A,36,"J  ",15,Non-Insurance,"$4,775 USD",West
"Fri Oct 10, 10:30am CDT",Boise,42873328,2024,FORD,F-150,XL,"$5,100 USD",Salvage,YES,Left Front,Biohazard,Collision,"Fri Oct 10, 1:03am CDT",NO,Automobiles,,1 mi,Not Actual,Stationary,Deployed Airbags,Key Available,Red,Black,"2.7L V-6 DI, DOHC, VVT, turbo, 325HP",Gasoline,6 Cyl,1FTEW1LP3RKD66801,IAA United States,Automatic,Geico Insurance,Four Wheel Drive,Crew Cab,United States,NO,A,5,"F  ",16,Insurance,"$34,533 USD",West
"Fri Oct 10, 10:30am CDT",Boise,43077461,2011,FORD,F-150,XLT,$150 USD,Clear,YES,All Over,,Other,"Fri Oct 10, 1:08am CDT",NO,Automobiles,,"224,819 mi",,Stationary,Intact Airbags,,Blue,,"3.5L V-6 DI, DOHC, VVT, turbo, 365HP",Gasoline,6 Cyl,1FTFW1ET1BFD32952,IAA United States,Automatic,,Four Wheel Drive,Crew Cab,United States,NO,A,60,"J  ",7,Non-Insurance,"$8,000 USD",West
"Fri Oct 10, 10:30am CDT",Boise,43153054,1999,FORD,F-150,WORK SERIES/XL/XLT,$25 USD,Clear,YES,All Over,,Other,"Fri Oct 10, 1:10am CDT",NO,Automobiles,,"277,494 mi",Not Required/Exempt,Run & Drive,Intact Airbags,Key Available,Red,,4.2L V-6 205HP,Gasoline,6 Cyl,2FTZX1725XCA14849,IAA United States,Automatic,Select Remarketing Group,4X2 Drive,Extended Cab,Canada,NO,A,34,"J  ",14,Non-Insurance,"$1,000 USD",West
"Fri Oct 10, 10:30am CDT",Boise,43261417,1977,FORD,F100," ","$4,050 USD",Clear,YES,All Over,,Other,"Fri Oct 10, 1:16am CDT",NO,Automobiles,,"64,480 mi",,Stationary,Intact Airbags,Key Available,Green,," ",Other,,"f10gry26744      ",IAA United States,Automatic,,,,,NO,A,66,"J  ",12,Non-Insurance,$0 USD,West
"Fri Oct 10, 10:30am CDT",Boise,42453693,2017,FORD,FOCUS,SE,$100 USD,Salvage,YES,Left Front,,Collision,"Fri Oct 10, 1am CDT",NO,Automobiles,,"160,849 mi",,Run & Drive,Intact Airbags,Key Available,Black,,"2.0L I-4 DI, DOHC, VVT, 160HP",Gasoline,4 Cyl,1FADP3K28HL218068,IAA United States,Automatic,Progressive Casualty Insurance,Front Wheel Drive,Hatchback,United States,NO,A,27,"H  ",3,Insurance,"$6,847 USD",West
"Fri Oct 10, 10:30am CDT",Boise,42372450,2010,FORD,FUSION,SEL,$25 USD,Salvage,YES,Front End,,Collision,"Fri Oct 10, 1am CDT",NO,Automobiles,,"227,252 mi",,Run & Drive,Intact Airbags,Key Available,Gray,,"3.0L V-6 DOHC, VVT, 240HP",Flexible Fuel,6 Cyl,3FAHP0JGXAR357798,IAA United States,Automatic,Progressive Casualty Insurance,Front Wheel Drive,Sedan,Mexico,NO,A,26,"H  ",6,Insurance,"$4,306 USD",West
"Fri Oct 10, 10:30am CDT",Boise,43342641,1989,FORD,RANGER,SUPER CAB,$25 USD,Clear,YES,All Over,,Other,"Fri Oct 10, 1:20am CDT",NO,Pick-up Trucks,,"30,689 mi",,Stationary,Intact Airbags,Key Available,Red,,2.3L I4 FI OHV F,Gasoline,4 Cyl,1FTCR14A1KPB12277,IAA United States,Automatic,,Rear Wheel Drive,Pickup 2 Door,United States,NO,A,68,"J  ",6,Non-Insurance,$700 USD,West
"Fri Oct 10, 10:30am CDT",Boise,43158198,2013,FORD,TAURUS,LIMITED,$625 USD,Clear,YES,All Over,,Other,"Fri Oct 10, 1:11am CDT",NO,Automobiles,,"157,705 mi",,Run & Drive,Intact Airbags,Key Available,Gray,,"3.5L V-6 DOHC, VVT, 288HP",Gasoline,6 Cyl,1FAHP2F88DG203597,IAA United States,Automatic,Wheelzy,Front Wheel Drive,Sedan,United States,NO,A,81,"I  ",9,Non-Insurance,"$3,200 USD",West
"Fri Oct 10, 10:30am CDT",Boise,43336809,1991,GLASTRON,20 FT.," ",$775 USD,Clear,YES,All Over,,Other,"Fri Oct 10, 1:20am CDT",NO,Recreational/ Miscellaneous,Boat,,,,,Key Available,White,White,,Other,,"GLAM1285D191     ",IAA United States,,Charitable Adult Rides & Services,,,,NO,A,72,"N  ",55,Non-Insurance,$0 USD,West
"Fri Oct 10, 10:30am CDT",Boise,42860306,2024,GMC,SIERRA 1500,4WD  SHORT BOX ELEVATION WITH 3SB,"$20,100 USD",Salvage,YES,Right Rear,,Collision,"Fri Oct 10, 1:03am CDT",NO,Automobiles,,"15,998 mi",,Run & Drive,Deployed Airbags,Key Available,Blue,,"3.0L I-6 DI, DOHC, VVT, turbo, 305HP",Diesel,6 Cyl,1GTUUCE88RZ235681,IAA United States,Automatic,,Four Wheel Drive,Crew Cab,United States,NO,A,7,"F  ",9,Insurance,"$51,415 USD",West
"Fri Oct 10, 10:30am CDT",Boise,43289410,2003,HONDA,ACCORD,3.0 EX,$25 USD,Clear,YES,All Over,,Other,"Fri Oct 10, 1:17am CDT",NO,Automobiles,,"162,811 mi",,Stationary,Intact Airbags,Key Available,Silver,,"3.0L V-6 VVT, 240HP",Gasoline,6 Cyl,1HGCM66873A046653,IAA United States,Automatic,,Front Wheel Drive,Sedan,United States,NO,A,40,"J  ",1,Non-Insurance,"$1,700 USD",West
"Fri Oct 10, 10:30am CDT",Boise,43326755,1995,HONDA,CIVIC,DEL SOL S,$125 USD,Clear,YES,All Over,,Other,"Fri Oct 10, 1:19am CDT",NO,Automobiles,,"207,203 mi",,Stationary,Intact Airbags,Key Available,White,,1.5L I4 FI  F,Gasoline,4 Cyl,JHMEG1248SS001409,IAA United States,Automatic,,Front Wheel Drive,Coupe 2 Door,Japan,NO,A,49,"J  ",1,Non-Insurance,$500 USD,West
"Fri Oct 10, 10:30am CDT",Boise,42948110,2022,HONDA,CR-V,AWD EX-L,"$4,650 USD",Salvage,YES,Hail,,Other,"Fri Oct 10, 1:04am CDT",NO,SUVs,,"74,967 mi",,Run & Drive,Intact Airbags,Key Available,Red,,"1.5L I-4 DI, DOHC, VVT, turbo, 190HP",Gasoline,4 Cyl,5J6RW2H8XNA007142,IAA United States,Automatic,,All-Wheel Drive,Utility,United States,NO,A,10,"G  ",29,Insurance,"$25,746 USD",West
"Fri Oct 10, 10:30am CDT",Boise,43347536,2011,HONDA,ODYSSEY,EX-L,$150 USD,Clear,YES,All Over,,Other,"Fri Oct 10, 1:20am CDT",NO,Vans,,"185,524 mi",,Run & Drive,Intact Airbags,Key Available,Black,,"3.5L V-6 VVT, 248HP",Gasoline,6 Cyl,5FNRL5H61BB055713,IAA United States,Automatic,,Front Wheel Drive,Passenger Van,United States,NO,A,47,"I  ",13,Non-Insurance,"$4,450 USD",West
"Fri Oct 10, 10:30am CDT",Boise,43321844,2006,HONDA,VT1300,S,"$2,000 USD",Clear,YES,All Over,,Other,"Fri Oct 10, 1:19am CDT",NO,Motorcycles,Cruiser,"10,295 mi",,Starts,,Key Available,Red,Black," ",Other,,1HFSC52006A304156,IAA United States,Unknown,,,Cruiser,,NO,A,65,"D  ",1,Non-Insurance,$0 USD,West
"Fri Oct 10, 10:30am CDT",Boise,43100408,2025,HYUNDAI,ELANTRA,N LINE,"$7,100 USD",Salvage,YES,Left Rear,,Collision,"Fri Oct 10, 1:08am CDT",NO,Automobiles,,"3,803 mi",,Run & Drive,Intact Airbags,Key Available,White,,"1.6L I-4 DI, DOHC, VVT, turbo, 201HP",Gasoline,4 Cyl,KMHLR4DF9SU931791,IAA United States,Automatic,Geico Insurance,Front Wheel Drive,Sedan,South Korea,NO,A,11,"G  ",20,Insurance,"$26,549 USD",West
"Fri Oct 10, 10:30am CDT",Boise,43336144,2013,HYUNDAI,SONATA HYBRID,LIMITED,$100 USD,Clear,YES,All Over,,Other,"Fri Oct 10, 1:20am CDT",NO,Automobiles,,"215,564 mi",,Run & Drive,Intact Airbags,Key Available,Red,,"2.4L I-4 DOHC, VVT, 159HP",Hybrid,4 Cyl,KMHEC4A44DA100068,IAA United States,Automatic,,Front Wheel Drive,Sedan,South Korea,NO,A,50,"J  ",11,Non-Insurance,"$2,450 USD",West
"Fri Oct 10, 10:30am CDT",Boise,42966444,2016,HYUNDAI,TUCSON,SPORT,"$3,350 USD",Salvage,YES,Rear,,Collision,"Fri Oct 10, 1:04am CDT",NO,SUVs,,"79,313 mi",,Run & Drive,Intact Airbags,Key Available,White,,"1.6L I-4 DI, DOHC, VVT, turbo, 175HP",Gasoline,4 Cyl,KM8J3CA28GU059728,IAA United States,Automatic,Progressive Casualty Insurance,All-Wheel Drive,Utility,South Korea,NO,A,29,"H  ",8,Insurance,"$12,801 USD",West
"Fri Oct 10, 10:30am CDT",Boise,43141460,2006,JAYCO,JAY FLIGHT TRAVEL TRAILER," ",$550 USD,Salvage,YES,Left Front,,Other,"Fri Oct 10, 1:10am CDT",NO,Recreational/ Miscellaneous,Travel Trailer,1 mi,,Run & Drive,,Key Available,White,Brown,,Other,,1UJBJ02N061EU0501,IAA United States,,American Family Insurance,,,,NO,A,80,"N  ",60,Insurance,"$8,834 USD",West
"Fri Oct 10, 10:30am CDT",Boise,43093628,2019,JEEP,COMPASS,ALTITUDE 4X4,"$2,050 USD",Salvage,YES,Front End,,Collision,"Fri Oct 10, 1:08am CDT",NO,SUVs,,"87,538 mi",,Stationary,Deployed Airbags,Key Available,White,Black,"2.4L I-4 VVT, 180HP",Gasoline,4 Cyl,3C4NJDBB2KT616748,IAA United States,Automatic,,Four Wheel Drive,Utility,Mexico,NO,A,79,"C  ",12,Insurance,"$14,666 USD",West
"Fri Oct 10, 10:30am CDT",Boise,42715390,2016,KIA,OPTIMA,LX,$775 USD,Salvage,YES,Front End,,Collision,"Fri Oct 10, 1:01am CDT",NO,Automobiles,,"101,492 mi",,Run & Drive,Intact Airbags,Key Available,White,,"2.4L I-4 DI, DOHC, VVT, 185HP",Gasoline,4 Cyl,5XXGT4L39GG024454,IAA United States,Automatic,Geico Insurance,Front Wheel Drive,Sedan,United States,NO,A,6,"G  ",3,Insurance,"$8,497 USD",West
"Fri Oct 10, 10:30am CDT",Boise,43194187,2013,KIA,SORENTO,LX,$825 USD,Clear,YES,All Over,,Other,"Fri Oct 10, 1:12am CDT",NO,SUVs,,"71,431 mi",,Run & Drive,Intact Airbags,Key Available,Purple,,"2.4L I-4 DOHC, VVT, 175HP",Gasoline,4 Cyl,5XYKT4A13DG358739,IAA United States,Automatic,,Front Wheel Drive,Sport Utility,United States,NO,A,46,"J  ",2,Non-Insurance,"$2,375 USD",West
"Fri Oct 10, 10:30am CDT",Boise,43267934,2010,KIA,SOUL,!,$25 USD,Clear,YES,All Over,,Other,"Fri Oct 10, 1:16am CDT",NO,Automobiles,,"190,850 mi",,Run & Drive,Intact Airbags,Key Available,White,,"2.0L I-4 DOHC, VVT, 142HP",Gasoline,4 Cyl,KNDJT2A27A7163759,IAA United States,Manual,,Front Wheel Drive,Hatchback,South Korea,NO,A,58,"J  ",4,Non-Insurance,"$1,675 USD",West
"Fri Oct 10, 10:30am CDT",Boise,43368749,2008,KYMCO USA INC,KYMCO ATV," ",,Clear,YES,All Over,,Other,"Fri Oct 10, 1:21am CDT",NO,Motorcycles,ATV,1 mi,Inoperable Digital Dash,Stationary,,Key Available,Red,Black," ",Other,,RFB08ATV38K6A0239,IAA United States,Unknown,Capital Auto Auction,,Atv,,NO,A,78,"D  ",1,Non-Insurance,$0 USD,West
"Fri Oct 10, 10:30am CDT",Boise,43373005,2001,LAND ROVER,DISCOVERY,SERIES II,$50 USD,Clear,YES,All Over,,Other,"Fri Oct 10, 1:21am CDT",NO,SUVs,,1 mi,,Stationary,Intact Airbags,Key Available,Gold,,"4.0L V-8 , 188HP",Gasoline,8 Cyl,SALTY12421A715569,IAA United States,Automatic,,Four Wheel Drive,Utility,United Kingdom,NO,A,59,"J  ",12,Non-Insurance,"$1,150 USD",West
"Fri Oct 10, 10:30am CDT",Boise,43283541,2016,MAZDA,CX-5,GRAND TOURING,"$1,050 USD",Salvage,YES,Rear,,Collision,"Fri Oct 10, 1:17am CDT",NO,SUVs,,"112,521 mi",,Run & Drive,Intact Airbags,Key Available,Silver,,"2.5L I-4 DI, DOHC, VVT, 184HP",Gasoline,4 Cyl,JM3KE4DY2G0748767,IAA United States,Automatic,Geico Insurance,All-Wheel Drive,Sport Utility,Japan,NO,A,8,"G  ",31,Insurance,"$16,323 USD",West
"Fri Oct 10, 10:30am CDT",Boise,43145665,2023,MAZDA,CX-50,2.5 S PREFERRED PLUS,"$4,050 USD",Salvage,YES,Right Side,,Collision,"Fri Oct 10, 1:10am CDT",NO,SUVs,,"93,032 mi",,Run & Drive,Deployed Airbags,Key Available,Gray,,"2.5L I-4 DI, DOHC, VVT, 187HP",Gasoline,4 Cyl,7MMVABCM5PN104283,IAA United States,Automatic,Geico Insurance,All-Wheel Drive,Utility,United States,NO,A,15,"G  ",5,Insurance,"$20,873 USD",West
"Fri Oct 10, 10:30am CDT",Boise,43246939,2016,MAZDA,MAZDA3,I TOURING,"$3,550 USD",Clear,NO,Left Side,,Other,"Fri Oct 10, 1:15am CDT",NO,Automobiles,,"24,642 mi",,Stationary,Deployed Airbags,Key Available,Gray,,"2.0L I-4 DI, DOHC, VVT, 155HP",Gasoline,4 Cyl,JM1BM1M79G1300019,IAA United States,Automatic,Advanced Remarketing Services - ACH,Front Wheel Drive,Hatchback,Japan,NO,A,25,"H  ",6,Non-Insurance,"$6,150 USD",West
"Fri Oct 10, 10:30am CDT",Boise,43292043,1979,MG,MGB," ","$1,000 USD",Clear,YES,None,,Other,"Fri Oct 10, 1:17am CDT",NO,Classics,,"72,128 mi",,Run & Drive,Intact Airbags,Key Available,Red,Beige," ",Other,,0000GAN6UL212478G,IAA United States,Unknown,,,,,NO,A,19,"G  ",1,Non-Insurance,"$9,800 USD",West
"Fri Oct 10, 10:30am CDT",Boise,43299746,1994,MITSUBISHI,3000 GT,SL,$725 USD,Clear,YES,All Over,,Other,"Fri Oct 10, 1:18am CDT",NO,Automobiles,,"105,562 mi",,Run & Drive,Intact Airbags,Key Available,White,,3.0L V6 FI DOHC 24V F,Gasoline,6 Cyl,JA3AM64J4RY035121,IAA United States,Manual,,Front Wheel Drive,Hatchback 2 Door,Japan,NO,A,39,"J  ",1,Non-Insurance,"$3,600 USD",West
"Fri Oct 10, 10:30am CDT",Boise,43101655,2011,NISSAN,ALTIMA,2.5 S,$25 USD,Clear,YES,All Over,,Other,"Fri Oct 10, 1:08am CDT",NO,Automobiles,,"198,884 mi",,Run & Drive,Intact Airbags,Key Available,White,,"2.5L I-4 DOHC, VVT, 170HP",Gasoline,4 Cyl,1N4AL2AP9BN458733,IAA United States,Automatic,,Front Wheel Drive,Sedan,United States,NO,A,41,"J  ",1,Non-Insurance,"$1,275 USD",West
"Fri Oct 10, 10:30am CDT",Boise,43345300,2008,NISSAN,ROGUE,SL,$25 USD,Salvage,YES,Rear,,Collision,"Fri Oct 10, 1:20am CDT",NO,SUVs,,"180,690 mi",,Run & Drive,Intact Airbags,Key Available,White,,"2.5L I-4 DOHC, VVT, 170HP",Gasoline,4 Cyl,JN8AS58V78W132164,IAA United States,Automatic,Geico Insurance,All-Wheel Drive,Utility,Japan,NO,A,13,"I  ",25,Insurance,"$4,616 USD",West
"Fri Oct 10, 10:30am CDT",Boise,43085288,2017,NISSAN,SENTRA,S,$525 USD,Salvage,YES,Front End,,Collision,"Fri Oct 10, 1:08am CDT",NO,Automobiles,,"94,051 mi",,Run & Drive,Deployed Airbags,Key Available,Gray,,"1.8L I-4 DOHC, VVT, 124HP",Gasoline,4 Cyl,3N1AB7AP9HY383556,IAA United States,Automatic,Geico Insurance,Front Wheel Drive,Sedan,Mexico,NO,A,3,"F  ",8,Insurance,"$8,275 USD",West
"Fri Oct 10, 10:30am CDT",Boise,43200558,2014,NISSAN,SENTRA,SL,$575 USD,Clear,YES,All Over,,Other,"Fri Oct 10, 1:13am CDT",NO,Automobiles,,"151,246 mi",,Run & Drive,Intact Airbags,Key Available,Silver,,"1.8L I-4 DOHC, VVT, 130HP",Gasoline,4 Cyl,3N1AB7AP7EY322539,IAA United States,Automatic,Select Remarketing Group,Front Wheel Drive,Sedan,Mexico,NO,A,35,"I  ",8,Non-Insurance,"$1,300 USD",West
